year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1850,21.05648928381081,2.9245291302855665,2.877472788715427,1.3811924671656428,Zimbabwe,ACCESS-ESM1-5,1.0569124049976586,0.3229472326856705,,
1851,21.41800568649268,2.3992314225879854,2.943564780449855,1.4026724757090059,Zimbabwe,ACCESS-ESM1-5,1.0796213572106643,0.33837932818624655,0.02270895221300573,0.01543209550057606
1852,21.18592623504528,3.009022402212761,3.1708382143828597,1.5707859177008907,Zimbabwe,ACCESS-ESM1-5,1.1539959738770988,0.45157607863244204,0.07437461666643452,0.11319675044619548
1853,22.034107692451943,2.718556093579412,3.2598481337987697,1.5838258697962346,Zimbabwe,ACCESS-ESM1-5,1.1816806095692105,0.45984335666521825,0.02768463569211166,0.008267278032776215
1854,20.557022940051368,4.086529860595168,3.569058144852324,1.8418624510486021,Zimbabwe,ACCESS-ESM1-5,1.27230173601228,0.6107772613470684,0.09062112644306941,0.1509339046818502
1855,21.18383109330845,3.021259130610589,3.771674987033682,1.9111467035324032,Zimbabwe,ACCESS-ESM1-5,1.3275191964336095,0.6477034302511383,0.05521746042132958,0.036926168904069856
1856,21.54283858328127,2.9923911926544875,3.746196856591408,1.8661883564959802,Zimbabwe,ACCESS-ESM1-5,1.320741153786731,0.623898038647094,-0.006778042646878424,-0.023805391604044268
1857,20.90376293317885,3.334906170471353,3.461354456868442,1.7296211300136053,Zimbabwe,ACCESS-ESM1-5,1.2416599739912324,0.5479023845335519,-0.07908117979549867,-0.07599565411354214
1858,21.853633381564602,3.134798778283297,3.6563033615837233,1.7837074690655481,Zimbabwe,ACCESS-ESM1-5,1.2964526265127183,0.5786940459734478,0.05479265252148591,0.030791661439895868
1859,21.771671464793283,3.5172420232672983,3.6218516588554386,1.7672562695497611,Zimbabwe,ACCESS-ESM1-5,1.2869854030331864,0.5694282136929978,-0.009467223479531883,-0.00926583228044997
1860,21.401396758356295,3.312199933354836,2.8926169812085334,1.3463138111220365,Zimbabwe,ACCESS-ESM1-5,1.0621616222094854,0.29737034752730057,-0.22482378082370102,-0.2720578661656972
1861,21.31699220964866,2.615983528989259,3.4895717538599516,1.7345058844747099,Zimbabwe,ACCESS-ESM1-5,1.249779022054875,0.5507225800276835,0.1876173998453896,0.2533522325003829
1862,22.037569689953845,2.1319510098381245,3.4644345839823094,1.6694301741986237,Zimbabwe,ACCESS-ESM1-5,1.2425494401008035,0.5124823551475276,-0.007229581954071529,-0.03824022488015588
1863,21.74777054811965,3.178265322775532,3.1949780550131464,1.5384431135540868,Zimbabwe,ACCESS-ESM1-5,1.1615802192654234,0.43077093983089554,-0.08096922083538005,-0.08171141531663206
1864,21.25385498593228,3.7939418704633874,3.6494211173569426,1.8438890314977483,Zimbabwe,ACCESS-ESM1-5,1.2945685570320107,0.6118769451770675,0.13298833776658725,0.18110600534617194
1865,21.267480083052405,2.670961025184024,3.6803031148304783,1.8316942058886323,Zimbabwe,ACCESS-ESM1-5,1.3029951169492249,0.6052413341364873,0.008426559917214194,-0.006635611040580192
1866,21.3501893860555,2.393285983609523,3.293610992672023,1.5802641058204947,Zimbabwe,ACCESS-ESM1-5,1.1919845290536157,0.45759198865252926,-0.11101058789560914,-0.14764934548395803
1867,21.27343548278318,3.3923733585719886,3.382857364114532,1.6584241595076106,Zimbabwe,ACCESS-ESM1-5,1.2187207263659676,0.5058678499949772,0.026736197312351884,0.04827586134244799
1868,21.40874710494586,2.893382330421539,3.543815843075704,1.747930439130432,Zimbabwe,ACCESS-ESM1-5,1.265204068377954,0.5584324818937119,0.04648334201198634,0.052564631898734615
1869,21.19943652192792,3.1619228252198432,3.893927366572429,1.9597619907638788,Zimbabwe,ACCESS-ESM1-5,1.3594182541238697,0.6728230325850724,0.09421418574591578,0.1143905506913605
1870,20.918952198552333,4.3202629403654855,4.115169317109285,2.1038041768582856,Zimbabwe,ACCESS-ESM1-5,1.4146799796031504,0.7437472187085958,0.055261725479280654,0.07092418612352347
1871,21.479023980773135,2.307747207305274,3.5847078390806555,1.7236094844195866,Zimbabwe,ACCESS-ESM1-5,1.2766769753556637,0.5444206294246027,-0.13800300424748668,-0.19932658928399316
1872,21.840792244332725,3.35111070748462,3.398615074063167,1.6202680528058204,Zimbabwe,ACCESS-ESM1-5,1.2233680174823527,0.4825916002514708,-0.053308957873311025,-0.06182902917313188
1873,21.70345409239416,2.347506972645152,3.342969909631845,1.6157779492978595,Zimbabwe,ACCESS-ESM1-5,1.2068596063899275,0.479816543044902,-0.01650841109242518,-0.0027750572065687873
1874,21.46406328919103,2.568058217569269,3.0611258455647286,1.442691613472539,Zimbabwe,ACCESS-ESM1-5,1.1187827716842433,0.3665105448748111,-0.08807683470568417,-0.1133059981700909
1875,20.560331779257798,3.6688654459542955,3.765640018905646,1.9299256818021742,Zimbabwe,ACCESS-ESM1-5,1.3259178385461055,0.6574814953371352,0.20713506686186212,0.2909709504623241
